site,month,year,date,observer,transect,start_time,end_time,weather,wind,sky,floral_visitor_ID,More Specific ID?,plant_visiting ,num_individuals ,notes,associated_media
SBCC,3,2021,3/5/2021,Gaby,1,1005,1010,61,0,clear,HB,,Borage,6,,
SBCC,3,2021,3/5/2021,Gaby,1,1005,1010,61,0,clear,HB,,Blue basil,4,,
SBCC,3,2021,3/5/2021,Gaby,1,1005,1010,61,0,clear,Beetle,,Calendula,1,,
SBCC,3,2021,3/5/2021,Gaby,2,1013,1018,61,0,clear,Bumble,,Canary Island Sage,1,,
SBCC,3,2021,3/5/2021,Gaby,2,1013,1018,61,0,clear,HB,,Purple Sage,5,,
SBCC,3,2021,3/5/2021,Gaby,3,1021,1026,61,0,clear,Bumble,,Ceanothus,1,Also visited borage,
SBCC,3,2021,3/5/2021,Gaby,3,1021,1026,61,0,clear,HB,,Ceanothus,7,,
SBCC,3,2021,3/5/2021,Gaby,3,1021,1026,61,0,clear,HB,,Borage,2,,
SBCC,3,2021,3/5/2021,Gaby,3,1021,1026,61,0,clear,HB,,Blue basil,2,,
SBCC,3,2021,3/5/2021,Gaby,4,1029,1034,61,0,clear,HB,,Rosemary,1,,
SBCC,3,2021,3/5/2021,Gaby,4,1029,1034,61,0,clear,HB,,Catalina Cherry,1,,
SBCC,3,2021,3/5/2021,Gaby,1,1038,1043,61,0,clear,Bumble,,Borage,1,,
SBCC,3,2021,3/5/2021,Gaby,1,1038,1043,61,0,clear,HB,,Borage,5,,
SBCC,3,2021,3/5/2021,Gaby,1,1038,1043,61,0,clear,HB,,Blue basil,3,,
SBCC,3,2021,3/5/2021,Gaby,1,1038,1043,61,0,clear,Beetle,,Calendula,1,Resting on the petal,
SBCC,3,2021,3/5/2021,Gaby,2,1044,1049,61,0,clear,HB,,Purple Sage,6,,
SBCC,3,2021,3/5/2021,Gaby,3,1051,1056,61,0,clear,HB,,Borage,3,,
SBCC,3,2021,3/5/2021,Gaby,3,1051,1056,61,0,clear,HB,,Ceanothus,5,,
SBCC,3,2021,3/5/2021,Gaby,3,1051,1056,61,0,clear,HB,,Blue basil,4,,
SBCC,3,2021,3/5/2021,Gaby,4,1051,1102,61,0,clear,HB,,Rosemary,1,,
SBCC,3,2021,3/5/2021,Gaby,4,1051,1102,,0,clear,HB,,Catalina Cherry,2,,
Mesa,3,2021,3/5/2021,Gaby,1,1131,1141,63,0,clear,HB,,Lavender ,1,,
Mesa,3,2021,3/5/2021,Gaby,1,1131,1141,,0,clear,HB,,Peach tree,1,,
Mesa,3,2021,3/5/2021,Gaby,1,1131,1141,,0,clear,HB,,Calendula,2,,
Mesa,3,2021,3/5/2021,Gaby,1,1131,1141,,0,clear,Fly,Syrphid,Ceanothus,1,,
Mesa,3,2021,3/5/2021,Gaby,2,1145,1155,,0,clear,HB,,Rosemary,15,,
Mesa,3,2021,3/5/2021,Gaby,2,1145,1155,,0,clear,HB,,Nectar Plum,1,Visited as soon as time ran out,
Mesa,3,2021,3/5/2021,Gaby,1,1156,1206,,0,clear,HB,,Lavender ,2,,
Mesa,3,2021,3/5/2021,Gaby,2,1212,1222,64,0,clear,HB,,Rosemary,13,,
Mesa,3,2021,3/5/2021,Gaby,2,1212,1222,,0,clear,HB,,Calendula,1,,
Mesa,3,2021,3/5/2021,Gaby,2,1212,1222,,0,clear,HB,,Nectar Plum,1,,
La Cumbre,3,2021,3/12/2021,Gaby,1,1020,1027,56,1,clear,HB,,Lobularia,1,,
La Cumbre,3,2021,3/12/2021,Gaby,1,1020,1027,,1,clear,Fly,,Lobularia,1,,
La Cumbre,3,2021,3/12/2021,Gaby,2,1029,1038,,1,clear,Fly,,Calendula,1,,
La Cumbre,3,2021,3/12/2021,Gaby,3,1040,1045,,1,clear,HB,,Blue basil,1,,
La Cumbre,3,2021,3/12/2021,Gaby,1,1048,1054,,1,clear,Fly,,Calendula,1,,
La Cumbre,3,2021,3/12/2021,Gaby,1,1048,1054,,1,clear,Bug,,Calendula,1,True Bug possibly,
La Cumbre,3,2021,3/12/2021,Gaby,2,1055,1103,,1,clear,Fly,,Wall Rocket,1,,
La Cumbre,3,2021,3/12/2021,Gaby,2,1055,1103,,1,clear,Fly,,Calendula,1,Aphid on flower too ,
La Cumbre,3,2021,3/12/2021,Gaby,3,1103,1108,57,1,clear,HB,,Lobularia,1,,
Brad,3,2021,3/12/2021,Gaby,1,1129,1139,57,1,clear,na,,,0,,
Brad,3,2021,3/12/2021,Gaby,2,1142,1152,57,1,partly cloudy,na,,,0,,
Mesa,3,2021,3/17/2021,Gaby,1,1125,1135,57,0,clear,HB,,Lavender,6,,
Mesa,3,2021,3/17/2021,Gaby,1,1125,1135,57,0,clear,HB,,Calendula,1,,
Mesa,3,2021,3/17/2021,Gaby,2,1139,1149,57,0,clear,HB,,Rosemary,8,,
Mesa,3,2021,3/17/2021,Gaby,2,1139,1149,57,0,clear,Fly,Looked like Syrphid,Rosemary,1,,
Mesa,3,2021,3/17/2021,Gaby,1,1151,1201,57,0,clear,HB,,Stone Crop,1,,
Mesa,3,2021,3/17/2021,Gaby,1,1151,1201,57,0,clear,HB,,Lavender,3,,
Mesa,3,2021,3/17/2021,Gaby,2,1202,1212,57,0,clear,HB,,Rosemary,8,,
Mesa,3,2021,3/17/2021,Gaby,2,1202,1212,57,0,clear,Fly,Looked like Syrphid,Rosemary,1,,
SBCC,3,2021,3/17/2021,Gaby,1,1258,103,57,0,clear,HB,,Borage,2,,
SBCC,3,2021,3/17/2021,Gaby,1,1258,103,57,0,clear,Bumble,,Borage,1,,
SBCC,3,2021,3/17/2021,Gaby,1,1258,103,57,0,clear,HB,,Blue basil,3,,
SBCC,3,2021,3/17/2021,Gaby,2,1305,1310,57,0,clear,HB,,Purple Sage,2,,
SBCC,3,2021,3/17/2021,Gaby,2,1305,1310,57,0,clear,Fly,,Unkown Purple,1,,
SBCC,3,2021,3/17/2021,Gaby,3,1313,1318,57,0,clear,HB,,Blue basil,3,,
SBCC,3,2021,3/17/2021,Gaby,3,1313,1318,57,0,clear,HB,,Ceanothus,5,,
SBCC,3,2021,3/17/2021,Gaby,3,1313,1318,57,0,clear,HB,,Borage,2,,
SBCC,3,2021,3/17/2021,Gaby,4,1320,1325,57,0,clear,HB,,Catalina Cherry,2,,
SBCC,3,2021,3/17/2021,Gaby,1,1331,1336,57,0,clear,Bumble,,Borage,2,,
SBCC,3,2021,3/17/2021,Gaby,1,1331,1336,57,0,clear,HB,,Borage,6,,
SBCC,3,2021,3/17/2021,Gaby,1,1331,1336,57,0,clear,HB,,Blue basil,3,,
SBCC,3,2021,3/17/2021,Gaby,2,1337,1342,57,0,clear,HB,,Purple Sage,2,,
SBCC,3,2021,3/17/2021,Gaby,3,1345,1350,57,0,clear,HB,,Blue basil,2,,
SBCC,3,2021,3/17/2021,Gaby,3,1345,1350,57,0,clear,HB,,Ceanothus,9,,
SBCC,3,2021,3/17/2021,Gaby,3,1345,1350,57,0,clear,HB,,Borage,4,,
SBCC,3,2021,3/17/2021,Gaby,3,1345,1350,57,0,clear,Fly,,Ceanothus,1,,
SBCC,3,2021,3/17/2021,Gaby,4,1357,1402,57,0,clear,HB,,Stone Crop,1,,
SBCC,3,2021,3/17/2021,Gaby,4,1357,1402,57,0,clear,HB,,Catalina Cherry,2,,
La Cumbre,3,2021,3/30/2021,Gaby,1,1115,1123,61,0,clear,HB,,Calendula,1,,
La Cumbre,3,2021,3/30/2021,Gaby,2,1124,1131,61,0,clear,HB,,Wall Rocket,1,,
La Cumbre,3,2021,3/30/2021,Gaby,2,1124,1131,61,0,clear,HB,,Calendula,1,,
La Cumbre,3,2021,3/30/2021,Gaby,3,1132,1137,61,0,clear,na,,,0,,
La Cumbre,3,2021,3/30/2021,Gaby,1,1139,1147,61,0,clear,na,,,0,,
La Cumbre,3,2021,3/30/2021,Gaby,2,1208,1215,61,0,clear,HB,,Sennas,1,,
La Cumbre,3,2021,3/30/2021,Gaby,2,1208,1215,61,0,clear,HB,,Calendula,1,,
La Cumbre,3,2021,3/30/2021,Gaby,3,1218,1223,61,0,clear,na,,,0,,
Brad,3,2021,3/30/2021,Gaby,1,1337,1347,59,0,clear,HB,,Citrus,1,,
Brad,3,2021,3/30/2021,Gaby,2,1348,1358,59,0,clear,Carpenter,Female Xylocopa ,Lycianthes,1,,
Brad,3,2021,3/30/2021,Gaby,2,1348,1358,59,0,clear,HB,,Lycianthes,1,,
Brad,3,2021,3/30/2021,Gaby,1,1402,1412,59,0,clear,na,,,0,,
Brad,3,2021,3/30/2021,Gaby,2,1424,1434,59,0,clear,Fly,Looked like a Syrphid,Lycianthes,1,,
Mesa,3,2021,3/31/2021,Gaby,1,1120,1130,70,0,clear,HB,,Stone Crop,1,,
Mesa,3,2021,3/31/2021,Gaby,1,1120,1130,70,0,clear,HB,,Lavender,3,,
Mesa,3,2021,3/31/2021,Gaby,1,1120,1130,70,0,clear,Bumble,,Lavender,1,,
Mesa,3,2021,3/31/2021,Gaby ,1,1120,1130,70,0,clear,HB,,Calendula,1,,
Mesa,3,2021,3/31/2021,Gaby,1,1120,1130,70,0,clear,HB,,Pluot,1,,
Mesa,3,2021,3/31/2021,Gaby,2,1131,1141,70,0,clear,HB,,Rosemary,4,,
Mesa,3,2021,3/31/2021,Gaby,2,1131,1141,70,0,clear,HB,,Ceanothus,1,,
Mesa,3,2021,3/31/2021,Gaby,2,1131,1141,70,0,clear,Bumble,,Nectar Plum,1,,
Mesa,3,2021,3/31/2021,Gaby,2,1131,1141,70,0,clear,HB,,Nectar Plum,1,,
Mesa,3,2021,3/31/2021,Gaby ,1,1149,1159,70,0,clear,HB,,Stone Crop,1,,
Mesa,3,2021,3/31/2021,Gaby,1,1149,1159,70,0,clear,HB,,Lavender,3,,
Mesa,3,2021,3/31/2021,Gaby,1,1149,1159,70,0,clear,HB,,Calendula,1,,
Mesa,3,2021,3/31/2021,Gaby,1,1149,1159,70,0,clear,Fly,,Pluot,1,,
Mesa,3,2021,3/31/2021,Gaby,2,1201,1211,70,0,clear,HB,,Rosemary,6,,
Mesa,3,2021,3/31/2021,Gaby,2,1201,1211,70,0,clear,SDB,,Rosemary,1,,
Mesa,3,2021,3/31/2021,Gaby,2,1201,1211,70,0,clear,HB,,Calendula,1,,
Mesa,3,2021,3/31/2021,Gaby,2,1201,1211,70,0,clear,HB,,Nectar Plum,1,,
SBCC,3,2021,3/31/2021,Gaby,1,1310,1315,73,0,clear,HB,,Borage,6,,
SBCC,3,2021,3/31/2021,Gaby,1,1310,1315,73,0,clear,HB,,Blue basil,5,,
SBCC,3,2021,3/31/2021,Gaby,2,1318,1323,73,0,clear,HB,,Purple Sage,2,,
SBCC,3,2021,3/31/2021,Gaby,2,1318,1323,73,0,clear,Bumble,,Canary Island Sage,1,,
SBCC,3,2021,3/31/2021,Gaby,3,1325,1330,73,0,clear,HB,,Blue basil,5,,
SBCC,3,2021,3/31/2021,Gaby,3,12500,130,73,0,clear,HB,,Black sage,1,,
SBCC,3,2021,3/31/2021,Gaby,3,1325,1330,73,0,clear,HB,,Borage,4,,
SBCC,3,2021,3/31/2021,Gaby,3,1325,1330,73,0,clear,HB,,Ceanothus,3,,
SBCC,3,2021,3/31/2021,Gaby,4,1331,1336,73,0,clear,HB,,Catalina Cherry,4,,
SBCC,3,2021,3/31/2021,Gaby,1,1338,1343,73,0,clear,HB,,Borage,4,,
SBCC,3,2021,3/31/2021,Gaby,1,1338,1343,73,0,clear,HB,,Blue basil,5,,
SBCC,3,2021,3/31/2021,Gaby,2,1344,1349,73,0,clear,HB,,Purple Sage,1,,
SBCC,3,2021,3/31/2021,Gaby,2,1344,1349,73,0,clear,HB,,Canary Island Sage,1,,
SBCC,3,2021,3/31/2021,Gaby,3,1350,1355,73,0,clear,HB,,Blue basil,1,,
SBCC,3,2021,3/31/2021,Gaby,3,1350,1355,73,0,clear,HB,,Ceanothus,6,,
SBCC,3,2021,3/31/2021,Gaby,3,1350,1355,73,0,clear,HB,,Black sage,2,,
SBCC,3,2021,3/31/2021,Gaby,3,1350,1355,73,0,clear,HB,,Borage,4,,
SBCC,3,2021,3/31/2021,Gaby,4,1356,1401,73,0,clear,HB,,Catalina Cherry,3,,
SBBG,4,2021,4/8/2021,Gaby,1,1054,1104,66,0,clear,HLB,,Black sage,2,,
SBBG,4,2021,4/8/2021,Gaby,1,1054,1104,66,0,clear,Bumble,,Black sage,2,,
SBBG,4,2021,4/8/2021,Gaby,1,1054,1104,66,0,clear,HB,,Black sage,3,,
SBBG,4,2021,4/8/2021,Gaby,1,1054,1104,66,0,clear,HB,,Purple Sage,10,,
SBBG,4,2021,4/8/2021,Gaby,1,1054,1104,66,0,clear,SSB,,Purple Sage,1,,
SBBG,4,2021,4/8/2021,Gaby,1,1054,1104,66,0,clear,SDB,,Purple Sage,1,,
SBBG,4,2021,4/8/2021,Gaby,1,1054,1104,66,0,clear,SSB,,Poppy,1,,
SBBG,4,2021,4/8/2021,Gaby,2,1110,1120,66,0,clear,Bumble,,Black sage,1,,
SBBG,4,2021,4/8/2021,Gaby,2,1110,1120,66,0,clear,HB,,Blue Sage,13,,
SBBG,4,2021,4/8/2021,Gaby,2,1110,1120,66,0,clear,Wasp,,Blue Sage,1,,
SBBG,4,2021,4/8/2021,Gaby,2,1110,1120,66,0,clear,Bug,,Blue Sage,1,,
SBBG,4,2021,4/8/2021,Gaby,2,1110,1120,66,0,clear,HLB,,Phacelia,3,,
SBBG,4,2021,4/8/2021,Gaby,2,1110,1120,66,0,clear,HB,,Phacelia,4,,
SBBG,4,2021,4/8/2021,Gaby,2,1110,1120,66,0,clear,Wasp,,Phacelia,1,,
SBBG,4,2021,4/8/2021,Gaby,2,1110,1120,66,0,clear,MHBB,,Phacelia,1,,
SBBG,4,2021,4/8/2021,Gaby,2,1110,1120,66,0,clear,SHBB,,Phacelia,1,,
SBBG,4,2021,4/8/2021,Gaby,1,1127,1137,70,0,clear,Bumble,,Black sage,3,,
SBBG,4,2021,4/8/2021,Gaby,1,1127,1137,70,0,clear,HB,,Black sage,10,,
SBBG,4,2021,4/8/2021,Gaby,1,1127,1137,70,0,clear,HB,,Purple Sage,14,,
SBBG,4,2021,4/8/2021,Gaby,1,1127,1137,70,0,clear,HB,,Yerba Santa,1,,
SBBG,4,2021,4/8/2021,Gaby,1,1127,1137,70,0,clear,SHBB,,Poppy,1,,
SBBG,4,2021,4/8/2021,Gaby,1,1127,1137,70,0,clear,SHBB,,Blue Eyed Grass,1,,
SBBG,4,2021,4/8/2021,Gaby,2,1141,1151,70,0,clear,Bumble,,Black sage,1,,
SBBG,4,2021,4/8/2021,Gaby,2,1141,1151,70,0,clear,HLB,,Blue Sage ,1,,
SBBG,4,2021,4/8/2021,Gaby,2,1141,1151,70,0,clear,HLB,,Blue Eyed Grass,1,,
SBBG,4,2021,4/8/2021,Gaby,2,1141,1151,70,0,clear,HLB,,Bon Bon Sage,1,,
SBBG,4,2021,4/8/2021,Gaby,2,1141,1151,70,0,clear,HB,,Bon Bon Sage,6,,
SBBG,4,2021,4/8/2021,Gaby,2,1141,1151,70,0,clear,HB,,Phacelia,3,,
SBBG,4,2021,4/8/2021,Gaby,2,1141,1151,70,0,clear,HLB,,Phacelia,1,,
SBBG,4,2021,4/8/2021,Gaby,2,1141,1151,70,0,clear,MHBB,,Phacelia,1,,
SBBG,4,2021,4/8/2021,Gaby,2,1141,1151,70,0,clear,Bumble,,Blue Sage,1,,
Mesa,4,2021,4/12/2021,Gaby,1,1129,1139,59,2,clear,Fly,,Stone Crop,1,,
Mesa,4,2021,4/12/2021,Gaby,1,1129,1139,59,2,clear,SHBB,,Stone Crop,1,,
Mesa,4,2021,4/12/2021,Gaby,1,1129,1139,59,2,clear,HB,,Stone Crop,1,,
Mesa,4,2021,4/12/2021,Gaby,1,1129,1139,59,2,clear,HB,,Lavender,4,,
Mesa,4,2021,4/12/2021,Gaby,1,1129,1139,59,2,clear,HB,,Calendula,1,,
Mesa,4,2021,4/12/2021,Gaby,1,1129,1139,59,2,clear,Fly,,Calendula,1,,
Mesa,4,2021,4/12/2021,Gaby,2,1140,1150,59,2,clear,HB,,Ceanothus,1,,
Mesa,4,2021,4/12/2021,Gaby,2,1140,1150,59,2,clear,HB,,Rosemary,1,,
Mesa,4,2021,4/12/2021,Gaby,1,1151,1201,59,2,clear,HB,,Stone Crop,1,,
Mesa,4,2021,4/12/2021,Gaby,1,1151,1201,59,2,clear,HB,,Calendula,3,,
Mesa,4,2021,4/12/2021,Gaby,1,1151,1201,59,2,clear,HB,,Lavender,3,,
Mesa,4,2021,4/12/2021,Gaby,2,1205,1215,59,2,clear,HLB,,Ceanothus,1,,
Mesa,4,2021,4/12/2021,Gaby,2,1205,1215,59,2,clear,HB,,Ceanothus,2,,
SBCC,4,2021,4/14/2021,Gaby,1,1335,1340,61,1,clear,HB,,Borage,5,,
SBCC,4,2021,4/14/2021,Gaby,1,1335,1340,61,1,clear,SHBB,,Calendula,1,,
SBCC,4,2021,4/14/2021,Gaby,1,1335,1340,61,1,clear,HB,,Blue basil,4,,
SBCC,4,2021,4/14/2021,Gaby,2,1341,1346,61,1,clear,Bumble,,Purple Sage,1,,
SBCC,4,2021,4/14/2021,Gaby,2,1341,1346,61,1,clear,HB,,Canary Island Sage,1,,
SBCC,4,2021,4/14/2021,Gaby,2,1341,1346,61,1,clear,SSB,,Canary Island Sage,1,,
SBCC,4,2021,4/14/2021,Gaby,3,1348,1353,61,1,clear,HB,,Blue basil,3,,
SBCC,4,2021,4/14/2021,Gaby,3,1348,1353,61,1,clear,HB,,Ceanothus,1,,
SBCC,4,2021,4/14/2021,Gaby,3,1348,1353,61,1,clear,SSB,,Poppy,1,,
SBCC,4,2021,4/14/2021,Gaby,3,1348,1353,61,1,clear,Bumble,,Poppy,1,,
SBCC,4,2021,4/14/2021,Gaby,4,1354,1359,61,1,clear,HB,,Catalina Cherry,3,,
SBCC,4,2021,4/14/2021,Gaby,1,1404,1409,61,1,clear,HB,,Borage,4,,
SBCC,4,2021,4/14/2021,Gaby,1,1404,1409,61,1,clear,HB,,Blue basil,5,,
SBCC,4,2021,4/14/2021,Gaby,1,1404,1409,61,1,clear,Bumble,,Blue basil,1,,
SBCC,4,2021,4/14/2021,Gaby,1,1404,1409,61,1,clear,SHBB,,Poppy,1,,
SBCC,4,2021,4/14/2021,Gaby,2,1410,1415,61,1,clear,Fly,,Canary Island Sage,1,,
SBCC,4,2021,4/14/2021,Gaby,2,1410,1415,61,1,clear,HB,,Ceanothus,1,,
SBCC,4,2021,4/14/2021,Gaby,3,1418,1423,61,1,clear,HB,,Blue basil,2,,
SBCC,4,2021,4/14/2021,Gaby,3,1418,1423,61,1,clear,HB,,Ceanothus,2,,
SBCC,4,2021,4/14/2021,Gaby,3,1418,1423,61,1,clear,HB,,Poppy,1,,
SBCC,4,2021,4/14/2021,Gaby,4,1425,1430,61,1,clear,HB,,Catalina Cherry,3,,
Brad,4,2021,4/16/2021,Gaby,1,1302,1312,61,1,clear,na,,,0,,
Brad,4,2021,4/16/2021,Gaby,2,1313,1323,61,1,clear,Carpenter,,Lycianthes,1,,
Brad,4,2021,4/16/2021,Gaby,2,1313,1323,61,1,clear,Bumble,,Lycianthes,1,,
Brad,4,2021,4/16/2021,Gaby,1,1329,139,61,1,clear,na,,,0,,
Brad,4,2021,4/16/2021,Gaby,2,1341,1351,61,1,clear,Fly,,Lemon verbena,1,,
Brad,4,2021,4/16/2021,Gaby,2,1341,1351,61,1,clear,Fly,,Lycianthes,2,,
La Cumbre,4,2021,4/22/2021,Gaby,1,1045,1053,59,1,bright overcast,Fly,,Sweet Alyssum,1,,
La Cumbre,4,2021,4/22/2021,Gaby,2,1055,1102,59,1,bright overcast,Fly,,Marigolds,1,,
La Cumbre,4,2021,4/22/2021,Gaby,2,1055,1102,59,1,bright overcast,HB,,Wall Rocket,2,,
La Cumbre,4,2021,4/22/2021,Gaby,3,1103,1108,59,1,bright overcast,na,,,0,,
La Cumbre,4,2021,4/22/2021,Gaby,1,1110,1118,59,1,bright overcast,HB,,Poppy,1,,
La Cumbre,4,2021,4/22/2021,Gaby,1,1110,1118,59,1,bright overcast,Green Sweat Bee,,Sweet Alyssum,1,,
La Cumbre,4,2021,4/22/2021,Gaby,2,1125,1132,59,1,bright overcast,HB,,Wall Rocket,1,,
La Cumbre,4,2021,4/22/2021,Gaby,3,1134,1139,59,1,bright overcast,Fly,,Sweet Alyssum,1,,
Mesa,4,2021,4/28/2021,Gaby,1,1115,1125,66,0,clear,SSB,,Poppy,1,,
Mesa,4,2021,4/28/2021,Gaby,1,1115,1125,66,0,clear,HB,,Stone Crop,1,,
Mesa,4,2021,4/28/2021,Gaby,1,1115,1125,66,0,clear,HB,,Calendula,3,,
Mesa,4,2021,4/28/2021,Gaby,1,1115,1125,66,0,clear,HB,,Lavender,3,,
Mesa,4,2021,4/28/2021,Gaby,1,1115,1125,66,0,clear,Carpenter,,Stone Crop,1,,
Mesa,4,2021,4/28/2021,Gaby,1,1115,1125,66,0,clear,Bumble,,Sweet Pea,1,,
Mesa,4,2021,4/28/2021,Gaby,1,1115,1125,66,0,clear,HB,,Pluot,1,,
Mesa,4,2021,4/28/2021,Gaby,2,1126,1136,66,0,clear,HB,,Calendula,2,,
Mesa,4,2021,4/28/2021,Gaby,2,1126,1136,66,0,clear,HB,,Plum,1,,
Mesa,4,2021,4/28/2021,Gaby,1,1140,1150,66,0,clear,HB,,Poppy,1,,
Mesa,4,2021,4/28/2021,Gaby,1,1140,1150,66,0,clear,HB,,Stone Crop,2,,
Mesa,4,2021,4/28/2021,Gaby,1,1140,1150,66,0,clear,HB,,Calendula,6,,
Mesa,4,2021,4/28/2021,Gaby,1,1140,1150,66,0,clear,HB,,Lavender,4,,
Mesa,4,2021,4/28/2021,Gaby,1,1140,1150,66,0,clear,HLB,,Lavender,1,,
Mesa,4,2021,4/28/2021,Gaby,1,1140,1150,66,0,clear,HLB,,Calendula,1,,
Mesa,4,2021,4/28/2021,Gaby,2,1202,1212,66,0,clear,HB,,Geranium,1,,
Mesa,4,2021,4/28/2021,Gaby,2,1202,1212,66,0,clear,HB,,Calendula,2,,
SBCC,4,2021,4/28/2021,Gaby,1,1530,1535,70,0,clear,HB,,Borage,15,,
SBCC,4,2021,4/28/2021,Gaby,1,1530,1535,70,0,clear,HB,,Blue basil,8,,
SBCC,4,2021,4/28/2021,Gaby,1,1530,1535,70,0,clear,Bumble,,Poppy,2,,
SBCC,4,2021,4/28/2021,Gaby,2,1536,1541,70,0,clear,Carpenter,,Canary Island Sage,1,,
SBCC,4,2021,4/28/2021,Gaby,2,1536,1541,70,0,clear,Bumble,,Canary Island Sage,1,,
SBCC,4,2021,4/28/2021,Gaby,2,1536,1541,70,0,clear,Fly,,Canary Island Sage,1,,
SBCC,4,2021,4/28/2021,Gaby,3,1555,1600,70,0,clear,HB,,Blue basil,5,,
SBCC,4,2021,4/28/2021,Gaby,3,1555,1600,70,0,clear,HB,,Ceanothus,3,,
SBCC,4,2021,4/28/2021,Gaby,3,1555,1600,70,0,clear,Bug,,Ceanothus,1,,
SBCC,4,2021,4/28/2021,Gaby,4,1601,1606,70,0,clear,HB,,Catalina Cherry,18,,
SBCC,4,2021,4/28/2021,Gaby,1,1608,1613,70,0,clear,Bumble,,Borage,2,,
SBCC,4,2021,4/28/2021,Gaby,1,1608,1613,70,0,clear,HB,,Blue basil,7,,
SBCC,4,2021,4/28/2021,Gaby,1,1608,1613,70,0,clear,HB,,Borage,12,,
SBCC,4,2021,4/28/2021,Gaby,1,1608,1613,70,0,clear,Carpenter,,Blue basil,1,,
SBCC,4,2021,4/28/2021,Gaby,1,1608,1613,70,0,clear,MHBB,,Blue basil,1,,
SBCC,4,2021,4/28/2021,Gaby,2,1618,1623,70,0,clear,Bumble,,Canary Island Sage,3,,
SBCC,4,2021,4/28/2021,Gaby,2,1618,1623,70,0,clear,HB,,Canary Island Sage,2,,
SBCC,4,2021,4/28/2021,Gaby,2,1618,1623,70,0,clear,Carpenter,,Canary Island Sage,2,,
SBCC,4,2021,4/28/2021,Gaby,3,1629,1634,70,0,clear,HB,,Blue basil,5,,
SBCC,4,2021,4/28/2021,Gaby,3,1629,1634,70,0,clear,Bumble,,Ceanothus,1,,
SBCC,4,2021,4/28/2021,Gaby,3,1629,1634,70,0,clear,HB,,Ceanothus,2,,
SBCC,4,2021,4/28/2021,Gaby,3,1629,1634,70,0,clear,Fly,,Blue basil,2,,
SBCC,4,2021,4/28/2021,Gaby,4,1639,1644,70,0,clear,HB,,Catalina Cherry,26,,
SBCC,4,2021,4/28/2021,Gaby,4,1639,1644,70,0,clear,HB,,Stone Crop,1,,
SBCC,4,2021,4/28/2021,Gaby,4,1639,1644,70,0,clear,Bug,,Catalina Cherry,1,,
SBBG,4,2021,4/29/2021,Gaby,1,1115,1125,82,0,clear,SDB,,Black sage,1,,
SBBG,4,2021,4/29/2021,Gaby,1,1115,1125,82,0,clear,HB,,Black sage,2,,
SBBG,4,2021,4/29/2021,Gaby,1,1115,1125,82,0,clear,Bug,,Black sage,1,,
SBBG,4,2021,4/29/2021,Gaby,1,1115,1125,82,0,clear,Bumble,,Black sage,1,,
SBBG,4,2021,4/29/2021,Gaby,1,1115,1125,82,0,clear,HB,,Purple Sage,3,,
SBBG,4,2021,4/29/2021,Gaby,1,1115,1125,82,0,clear,SDB,,Purple Sage,1,,
SBBG,4,2021,4/29/2021,Gaby,2,1129,1139,82,0,clear,Bumble,,Black sage,1,,
SBBG,4,2021,4/29/2021,Gaby,2,1129,1139,82,0,clear,SSB,,Golden Yarrow,3,,
SBBG,4,2021,4/29/2021,Gaby,2,1129,1139,82,0,clear,Fly,,Golden Yarrow,2,,
SBBG,4,2021,4/29/2021,Gaby,2,1129,1139,82,0,clear,Bug,,Blue Sage,1,,
SBBG,4,2021,4/29/2021,Gaby,1,1153,1203,82,0,clear,HB,,Black sage,2,,
SBBG,4,2021,4/29/2021,Gaby,1,1153,1203,82,0,clear,MHBB,,Black sage,1,,
SBBG,4,2021,4/29/2021,Gaby,1,1153,1203,82,0,clear,HB,,Purple Sage,3,,
SBBG,4,2021,4/29/2021,Gaby,1,1153,1203,82,0,clear,HB,,Yerba Santa,1,,
SBBG,4,2021,4/29/2021,Gaby,2,1206,1216,82,0,clear,SDB,,Golden Yarrow,1,,
SBBG,4,2021,4/29/2021,Gaby,2,1206,1216,82,0,clear,Bug,,Blue Sage,1,,
SBBG,4,2021,4/29/2021,Gaby,2,1206,1216,82,0,clear,SSB,,Phacelia,1,,
Brad,4,2021,4/30/2021,Gaby,1,1205,1215,66,1,clear,na,,,0,,
Brad,4,2021,4/30/2021,Gaby,2,1217,1227,66,1,clear,HB,,Fava Bean,1,,
Brad,4,2021,4/30/2021,Gaby,2,1217,1227,66,1,clear,HB,,Lycianthes,1,,
Brad,4,2021,4/30/2021,Gaby,1,1228,1238,66,1,clear,na,,,0,,
Brad,4,2021,4/30/2021,Gaby,2,1239,1249,66,1,clear,HB,,Fava Bean,2,,
La Cumbre,4,2021,4/30/2021,Gaby,1,1050,1058,72,0,clear,HB,,Marigolds,1,,
La Cumbre,4,2021,4/30/2021,Gaby,1,1050,1058,72,0,clear,SHBB,,Marigolds,1,,
La Cumbre,4,2021,4/30/2021,Gaby,1,1050,1058,72,0,clear,Bumble,,Cosmos,1,,
La Cumbre,4,2021,4/30/2021,Gaby,1,1050,1058,72,0,clear,HB,,calendula,1,,
La Cumbre,4,2021,4/30/2021,Gaby,2,1100,1107,72,0,clear,HB,,Wall Rocket,3,,
La Cumbre,4,2021,4/30/2021,Gaby,2,1100,1107,72,0,clear,HB,,Poppy,2,,
