site,date,observer,transect,start_time,end_time,temp_C,wind,wind2,sky,floral_visitor_ID,MoreSpecificID,plant_visiting,num_individuals ,notes,temp_F,month,year,temp_Crounded
SBCC,5/26/2021,Gaby,2,1410,1415,18,0,,clear,Fly,,Salvia canariensis,1,,64,5,2021,18
SBCC,5/26/2021,Gaby,3,1417,1422,18,0,,clear,HB,Apis mellifera,Eschscholzia californica,1,,64,5,2021,18
SBCC,5/26/2021,Gaby,3,1417,1422,18,0,,clear,HB,Apis mellifera,Ocimum kilimandscharicum x basilicum,14,Ocimum kilimandscharicum x basilicum 'Dark Opal',64,5,2021,18
SBCC,5/26/2021,Gaby,3,1417,1422,18,0,,clear,HB,Apis mellifera,Ceanothus sp.,1,,64,5,2021,18
SBCC,5/26/2021,Gaby,4,1423,1428,18,0,,clear,HB,Apis mellifera,Prunus ilicifolia ssp. lyonii,8,,64,5,2021,18
SBCC,5/26/2021,Gaby,4,1423,1428,18,0,,clear,HB,Apis mellifera,Sedum sp.,1,,64,5,2021,18
SBCC,5/26/2021,Gaby,4,1423,1428,18,0,,clear,Fly,,Cudweed,2,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,1,1422,1430,18,0,,clear,HB,Apis mellifera,Calendula sp.,1,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,1,1422,1430,18,0,,clear,HB,Apis mellifera,Centaurea cyanus,5,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,1,1422,1430,18,0,,clear,HB,Apis mellifera,Unknown Purple,3,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,1,1422,1430,18,0,,clear,SSB,,Unknown Purple,1,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,2,1431,1438,18,0,,clear,HB,Apis mellifera,Salvia sp.,4,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,2,1431,1438,18,0,,clear,HB,Apis mellifera,Tagetes sp.,1,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,2,1431,1438,18,0,,clear,HB,Apis mellifera,Diplotaxis tenuifolia,3,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,2,1431,1438,18,0,,clear,HB,Apis mellifera,Eschscholzia californica,1,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,2,1431,1438,18,0,,clear,HB,Apis mellifera,Calendula sp.,2,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,2,1431,1438,18,0,,clear,HLB,,Calendula sp.,1,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,2,1431,1438,18,0,,clear,SDB,,Calendula sp.,1,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,3,1439,1444,18,0,,clear,HB,Apis mellifera,Diplotaxis tenuifolia,1,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,3,1439,1444,18,0,,clear,HB,Apis mellifera,Ocimum kilimandscharicum x basilicum,1,Ocimum kilimandscharicum x basilicum 'Dark Opal',64,5,2021,18
La Cumbre,5/27/2021,Gaby,1,1425,1453,18,0,,clear,Green Sweat Bee,,Centaurea cyanus,1,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,1,1425,1453,18,0,,clear,HB,Apis mellifera,Calendula sp.,2,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,2,1454,1501,18,0,,clear,HB,Apis mellifera,Salvia sp.,3,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,2,1454,1501,18,0,,clear,HB,Apis mellifera,Diplotaxis tenuifolia,2,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,2,1454,1501,18,0,,clear,SSB,,Calendula sp.,1,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,2,1454,1501,18,0,,clear,HB,Apis mellifera,Guava,1,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,2,1454,1501,18,0,,clear,SSB,,Guava,1,,64,5,2021,18
La Cumbre,5/27/2021,Gaby,3,1502,1507,18,0,,clear,,,,0,no visitors,64,5,2021,18
SBBG,5/28/2021,Gaby,1,1145,1155,17,0,,clear,HB,Apis mellifera,Eriogonum fasiculatum,18,,63,5,2021,17
SBBG,5/28/2021,Gaby,1,1145,1155,17,0,,clear,Fly,,Eriogonum fasiculatum,2,,63,5,2021,17
SBBG,5/28/2021,Gaby,1,1145,1155,17,0,,clear,HB,Apis mellifera,Asclepias sp.,1,,63,5,2021,17
SBBG,5/28/2021,Gaby,1,1145,1155,17,0,,clear,SHBB,,Asclepias sp.,1,,63,5,2021,17
SBBG,5/28/2021,Gaby,2,1157,1207,17,0,,clear,HLB,,Malacothamnus palmeri,3,,63,5,2021,17
SBBG,5/28/2021,Gaby,2,1157,1207,17,0,,clear,SSB,,Malacothamnus palmeri,2,,63,5,2021,17
SBBG,5/28/2021,Gaby,2,1157,1207,17,0,,clear,SHBB,,Malacothamnus palmeri,2,,63,5,2021,17
SBBG,5/28/2021,Gaby,2,1157,1207,17,0,,clear,Green Sweat Bee,,Eriophyllum confertiflorum,1,,63,5,2021,17
SBBG,5/28/2021,Gaby,2,1157,1207,17,0,,clear,HB,Apis mellifera,Salvia azurea,2,,63,5,2021,17
SBBG,5/28/2021,Gaby,2,1157,1207,17,0,,clear,SSB,,Eriogonum fasiculatum,1,,63,5,2021,17
SBBG,5/28/2021,Gaby,1,1211,1221,17,0,,clear,HB,Apis mellifera,Eriogonum fasiculatum,21,,63,5,2021,17
SBBG,5/28/2021,Gaby,1,1211,1221,17,0,,clear,SDB,,Eriogonum fasiculatum,2,,63,5,2021,17
SBBG,5/28/2021,Gaby,1,1211,1221,17,0,,clear,SSB,,Eriogonum fasiculatum,3,,63,5,2021,17
SBBG,5/28/2021,Gaby,1,1211,1221,17,0,,clear,Green Sweat Bee,,Eriogonum fasiculatum,1,,63,5,2021,17
SBBG,5/28/2021,Gaby,2,1223,1233,17,0,,clear,SHBB,,Malacothamnus palmeri,4,,63,5,2021,17
SBBG,5/28/2021,Gaby,2,1223,1233,17,0,,clear,MHBB,,Malacothamnus palmeri,1,,63,5,2021,17
SBBG,5/28/2021,Gaby,2,1223,1233,17,0,,clear,SSB,,Malacothamnus palmeri,2,,63,5,2021,17
SBBG,5/28/2021,Gaby,2,1223,1233,17,0,,clear,SSB,,Eriophyllum confertiflorum,1,,63,5,2021,17
SBBG,5/28/2021,Gaby,2,1223,1233,17,0,,clear,HB,Apis mellifera,Salvia azurea,3,,63,5,2021,17
SBBG,5/28/2021,Gaby,2,1223,1233,17,0,,clear,HB,Apis mellifera,Eriogonum fasiculatum,2,,63,5,2021,17
SBBG,5/28/2021,Gaby,2,1223,1233,17,0,,clear,HLB,,Malacothamnus palmeri,2,,63,5,2021,17
Brad,5/28/2021,Gaby,1,1311,1321,17,1,,clear,,,,0,no visitors,63,5,2021,17
Brad,5/28/2021,Gaby,2,1321,1331,17,1,,clear,Green Sweat Bee,,Achillea sp.,1,,63,5,2021,17
Brad,5/28/2021,Gaby,2,1321,1331,17,1,,clear,Fly,,Achillea sp.,1,,63,5,2021,17
Brad,5/28/2021,Gaby,2,1321,1331,17,1,,clear,SSB,,Achillea sp.,1,,63,5,2021,17
Brad,5/28/2021,Gaby,1,1333,1343,17,1,,clear,,,,0,no visitors,63,5,2021,17
Brad,5/28/2021,Gaby,2,1344,1354,17,1,,clear,SSB,,Achillea sp.,1,,63,5,2021,17
Brad,5/28/2021,Gaby,2,1344,1354,17,1,,clear,Fly,,Achillea sp.,1,,63,5,2021,17
Mesa Harmony,6/9/2021,Gaby,1,1328,1338,21,2,,clear,HB,Apis mellifera,Lavandula stoechas,5,,70,6,2021,21
Mesa Harmony,6/9/2021,Gaby,1,1328,1338,21,2,,clear,HB,Apis mellifera,Calendula sp.,3,,70,6,2021,21
Mesa Harmony,6/9/2021,Gaby,2,1339,1349,21,2,,clear,Fly,,Geranium sp.,1,,70,6,2021,21
Mesa Harmony,6/9/2021,Gaby,2,1339,1349,21,2,,clear,Bumble,,Eschscholzia californica,1,,70,6,2021,21
Mesa Harmony,6/9/2021,Gaby,2,1339,1349,21,2,,clear,HB,Apis mellifera,Eschscholzia californica,2,,70,6,2021,21
Mesa Harmony,6/9/2021,Gaby,2,1339,1349,21,2,,clear,HB,Apis mellifera,Geranium sp.,1,,70,6,2021,21
Mesa Harmony,6/9/2021,Gaby,2,1339,1349,21,2,,clear,HB,Apis mellifera,Calendula sp.,1,,70,6,2021,21
Mesa Harmony,6/9/2021,Gaby,2,1339,1349,21,2,,clear,HB,Apis mellifera,Squash,1,,70,6,2021,21
Mesa Harmony,6/9/2021,Gaby,2,1339,1349,21,2,,clear,Fly,,Squash,1,,70,6,2021,21
Mesa Harmony,6/9/2021,Gaby,1,1351,1401,21,2,,clear,HB,Apis mellifera,Lavandula stoechas,6,,70,6,2021,21
Mesa Harmony,6/9/2021,Gaby,1,1351,1401,21,2,,clear,HB,Apis mellifera,Nasturtium sp.,1,,70,6,2021,21
Mesa Harmony,6/9/2021,Gaby,1,1351,1401,21,2,,clear,HLB,,Calendula sp.,1,,70,6,2021,21
Mesa Harmony,6/9/2021,Gaby,1,1351,1401,21,2,,clear,HB,Apis mellifera,Calendula sp.,2,,70,6,2021,21
Mesa Harmony,6/9/2021,Gaby,2,1402,1412,21,2,,clear,Fly,,Calendula sp.,1,,70,6,2021,21
Mesa Harmony,6/9/2021,Gaby,2,1402,1412,21,2,,clear,HB,Apis mellifera,Eschscholzia californica,2,,70,6,2021,21
Mesa Harmony,6/9/2021,Gaby,2,1402,1412,21,2,,clear,HB,Apis mellifera,Calendula sp.,2,,70,6,2021,21
Mesa Harmony,6/9/2021,Gaby,2,1402,1412,21,2,,clear,Fly,,Squash,2,,70,6,2021,21
La Cumbre,6/10/2021,Gaby,1,1149,1156,22,1,,clear,HB,Apis mellifera,Tagetes sp.,2,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,1,1149,1156,22,1,,clear,HB,Apis mellifera,Centaurea cyanus,7,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,1,1149,1156,22,1,,clear,HB,Apis mellifera,Cosmos,1,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,1,1149,1156,22,1,,clear,HB,Apis mellifera,Calendula sp.,2,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,2,1157,1205,22,1,,clear,HB,Apis mellifera,Salvia sp.,4,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,2,1157,1205,22,1,,clear,Fly,,Tagetes sp.,1,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,2,1157,1205,22,1,,clear,HB,Apis mellifera,Primula sp.,3,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,2,1157,1205,22,1,,clear,HB,Apis mellifera,Diplotaxis tenuifolia,6,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,2,1157,1205,22,1,,clear,Fly,,Calendula sp.,1,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,2,1157,1205,22,1,,clear,SSB,,Calendula sp.,2,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,2,1157,1205,22,1,,clear,HB,Apis mellifera,Calendula sp.,2,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,2,1157,1205,22,1,,clear,HB,Apis mellifera,Passiflora sp.,1,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,3,1207,1212,22,1,,clear,,,,0,no visitors,72,6,2021,22
La Cumbre,6/10/2021,Gaby,1,1215,1222,22,1,,clear,Fly,,Tagetes sp.,1,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,1,1215,1222,22,1,,clear,HB,Apis mellifera,Tagetes sp.,2,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,1,1215,1222,22,1,,clear,SSB,,Tagetes sp.,2,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,1,1215,1222,22,1,,clear,HB,Apis mellifera,Centaurea cyanus,6,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,1,1215,1222,22,1,,clear,Fly,,Centaurea cyanus,1,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,1,1215,1222,22,1,,clear,HB,Apis mellifera,Cosmos,1,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,2,1223,1231,22,1,,clear,HB,Apis mellifera,Salvia sp.,3,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,2,1223,1231,22,1,,clear,HB,Apis mellifera,Tagetes sp.,2,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,2,1223,1231,22,1,,clear,HB,Apis mellifera,Diplotaxis tenuifolia,4,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,2,1223,1231,22,1,,clear,HB,Apis mellifera,Calendula sp.,3,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,2,1223,1231,22,1,,clear,Fly,,Guava,1,,72,6,2021,22
La Cumbre,6/10/2021,Gaby,3,1235,1240,22,1,,clear,HB,Apis mellifera,Diplotaxis tenuifolia,1,,72,6,2021,22
SBBG,6/11/2021,Gaby,1,934,944,21,1,,clear,HB,Apis mellifera,Eriogonum fasiculatum,13,,70,6,2021,21
SBBG,6/11/2021,Gaby,1,934,944,21,1,,clear,Fly,,Eriogonum fasiculatum,4,,70,6,2021,21
SBBG,6/11/2021,Gaby,1,934,944,21,1,,clear,SDB,,Eriogonum fasiculatum,5,,70,6,2021,21
SBBG,6/11/2021,Gaby,1,934,944,21,1,,clear,SSB,,Eriogonum fasiculatum,2,,70,6,2021,21
SBBG,6/11/2021,Gaby,2,945,955,21,1,,clear,HB,Apis mellifera,Malacothamnus palmeri,2,,70,6,2021,21
SBBG,6/11/2021,Gaby,2,945,955,21,1,,clear,HLB,,Malacothamnus palmeri,3,,70,6,2021,21
SBBG,6/11/2021,Gaby,2,945,955,21,1,,clear,HB,Apis mellifera,Salvia azurea,5,,70,6,2021,21
SBBG,6/11/2021,Gaby,2,945,955,21,1,,clear,HB,Apis mellifera,Eriogonum fasiculatum,2,,70,6,2021,21
SBBG,6/11/2021,Gaby,2,945,955,21,1,,clear,SDB,,Eriogonum fasiculatum,1,,70,6,2021,21
SBBG,6/11/2021,Gaby,1,956,1006,21,1,,clear,HB,Apis mellifera,Eriogonum fasiculatum,15,,70,6,2021,21
SBBG,6/11/2021,Gaby,1,956,1006,21,1,,clear,Fly,,Eriogonum fasiculatum,3,,70,6,2021,21
SBBG,6/11/2021,Gaby,1,956,1006,21,1,,clear,SDB,,Eriogonum fasiculatum,5,,70,6,2021,21
SBBG,6/11/2021,Gaby,1,956,1006,21,1,,clear,SSB,,Eriogonum fasiculatum,4,,70,6,2021,21
SBBG,6/11/2021,Gaby,2,1010,1020,21,1,,clear,HB,Apis mellifera,Malacothamnus palmeri,1,,70,6,2021,21
SBBG,6/11/2021,Gaby,2,1010,1020,21,1,,clear,HLB,,Malacothamnus palmeri,4,,70,6,2021,21
SBBG,6/11/2021,Gaby,2,1010,1020,21,1,,clear,MHBB,,Malacothamnus palmeri,1,,70,6,2021,21
SBBG,6/11/2021,Gaby,2,1010,1020,21,1,,clear,HB,Apis mellifera,Eriogonum fasiculatum,3,,70,6,2021,21
SBBG,6/11/2021,Gaby,2,1010,1020,21,1,,clear,Green Sweat Bee,,Salvia azurea,1,,70,6,2021,21
SBBG,6/11/2021,Gaby,2,1010,1020,21,1,,clear,HB,Apis mellifera,Salvia azurea,6,,70,6,2021,21
SBBG,6/11/2021,Gaby,2,1010,1020,21,1,,clear,HB,Apis mellifera,Eriogonum fasiculatum,1,,70,6,2021,21
SBBG,6/11/2021,Gaby,2,1010,1020,21,1,,clear,SSB,,Eriogonum fasiculatum,3,,70,6,2021,21
Brad,6/12/2021,Gaby,1,1350,1400,22,2,,clear,Green Sweat Bee,,Lobularia maritima,1,,72,6,2021,22
Brad,6/12/2021,Gaby,2,1402,1412,22,2,,clear,Fly,,Aloysia citrodora,2,,72,6,2021,22
Brad,6/12/2021,Gaby,2,1402,1412,22,2,,clear,HB,Apis mellifera,Aloysia citrodora,1,,72,6,2021,22
Brad,6/12/2021,Gaby,2,1402,1412,22,2,,clear,HB,Apis mellifera,Zinnias,2,,72,6,2021,22
Brad,6/12/2021,Gaby,1,1413,1423,22,2,,clear,HB,Apis mellifera,Lobularia maritima,1,,72,6,2021,22
Brad,6/12/2021,Gaby,1,1413,1423,22,2,,clear,SSB,,Eschscholzia californica,1,,72,6,2021,22
Brad,6/12/2021,Gaby,2,1424,1434,22,2,,clear,SSB,,Aloysia citrodora,2,,72,6,2021,22
Brad,6/12/2021,Gaby,2,1424,1434,22,2,,clear,HB,Apis mellifera,Zinnias,1,,72,6,2021,22
SBBG,6/30/2021,Gaby,1,1557,1607,23,0,,clear,HB,Apis mellifera,Eriogonum fasiculatum,22,,74,6,2021,23
SBBG,6/30/2021,Gaby,1,1557,1607,23,0,,clear,SDB,,Eriogonum fasiculatum,4,,74,6,2021,23
SBBG,6/30/2021,Gaby,1,1557,1607,23,0,,clear,Wasp,,Eriogonum fasiculatum,1,,74,6,2021,23
SBBG,6/30/2021,Gaby,1,1557,1607,23,0,,clear,SHBB,,Eriogonum fasiculatum,1,,74,6,2021,23
SBBG,6/30/2021,Gaby,1,1557,1607,23,0,,clear,Fly,,Eriogonum fasiculatum,2,,74,6,2021,23
SBBG,6/30/2021,Gaby,2,1608,1618,23,0,,clear,Wasp,,Eriogonum fasiculatum,1,,74,6,2021,23
SBBG,6/30/2021,Gaby,2,1608,1618,23,0,,clear,HB,Apis mellifera,Eriogonum fasiculatum,2,,74,6,2021,23
SBBG,6/30/2021,Gaby,2,1608,1618,23,0,,clear,SDB,,Eriogonum fasiculatum,1,,74,6,2021,23
SBBG,6/30/2021,Gaby,2,1608,1618,23,0,,clear,Green Sweat Bee,,Eriogonum fasiculatum,1,,74,6,2021,23
SBBG,6/30/2021,Gaby,1,1619,1629,23,0,,clear,HB,Apis mellifera,Eriogonum fasiculatum,31,,74,6,2021,23
SBBG,6/30/2021,Gaby,1,1619,1629,23,0,,clear,Fly,,Eriogonum fasiculatum,3,,74,6,2021,23
SBBG,6/30/2021,Gaby,1,1619,1629,23,0,,clear,SDB,,Eriogonum fasiculatum,3,,74,6,2021,23
SBBG,6/30/2021,Gaby,1,1619,1629,23,0,,clear,SHBB,,Eriogonum fasiculatum,2,,74,6,2021,23
SBBG,6/30/2021,Gaby,1,1619,1629,23,0,,clear,Wasp,,Eriogonum fasiculatum,1,,74,6,2021,23
SBBG,6/30/2021,Gaby,2,1630,1640,23,0,,clear,MHBB,,Eriogonum fasiculatum,1,,74,6,2021,23
SBBG,6/30/2021,Gaby,2,1630,1640,23,0,,clear,HB,Apis mellifera,Eriogonum fasiculatum,2,,74,6,2021,23
SBBG,6/30/2021,Gaby,2,1630,1640,23,0,,clear,Wasp,,Eriogonum fasiculatum,1,,74,6,2021,23
SBBG,6/30/2021,Gaby,2,1630,1640,23,0,,clear,Green Sweat Bee,,Eriogonum fasiculatum,1,,74,6,2021,23
SBBG,6/30/2021,Gaby,2,1630,1640,23,0,,clear,Fly,,Eriogonum fasiculatum,1,,74,6,2021,23
SBCC,6/30/2021,Gaby,1,1730,1735,22,1,,clear,HB,Apis mellifera,Ocimum kilimandscharicum x basilicum,6,Ocimum kilimandscharicum x basilicum 'Dark Opal',72,6,2021,22
SBCC,6/30/2021,Gaby,2,1736,1741,22,1,,clear,HB,Apis mellifera,Borago officinalis,1,,72,6,2021,22
SBCC,6/30/2021,Gaby,2,1736,1741,22,1,,clear,HB,Apis mellifera,Salvia canariensis,2,,72,6,2021,22
SBCC,6/30/2021,Gaby,2,1736,1741,22,1,,clear,Fly,,Salvia canariensis,1,,72,6,2021,22
SBCC,6/30/2021,Gaby,2,1736,1741,22,1,,clear,Bumble,,Salvia canariensis,1,,72,6,2021,22
SBCC,6/30/2021,Gaby,3,1742,1747,22,1,,clear,HB,Apis mellifera,Ocimum kilimandscharicum x basilicum,12,Ocimum kilimandscharicum x basilicum 'Dark Opal',72,6,2021,22
SBCC,6/30/2021,Gaby,4,1748,1753,22,1,,clear,HB,Apis mellifera,Salvia rosmarinus,1,,72,6,2021,22
SBCC,6/30/2021,Gaby,1,1754,1804,22,1,,clear,HB,Apis mellifera,Ocimum kilimandscharicum x basilicum,10,Ocimum kilimandscharicum x basilicum 'Dark Opal',72,6,2021,22
SBCC,6/30/2021,Gaby,1,1754,1804,22,1,,clear,Bumble,,Ocimum kilimandscharicum x basilicum,1,Ocimum kilimandscharicum x basilicum 'Dark Opal',72,6,2021,22
SBCC,6/30/2021,Gaby,2,1800,1805,22,1,,clear,,,,0,no visitors,72,6,2021,22
SBCC,6/30/2021,Gaby,3,1806,1811,22,1,,clear,HB,Apis mellifera,Ocimum kilimandscharicum x basilicum,8,Ocimum kilimandscharicum x basilicum 'Dark Opal',72,6,2021,22
SBCC,6/30/2021,Gaby,3,1806,1811,22,1,,clear,Fly,,Ocimum kilimandscharicum x basilicum,1,Ocimum kilimandscharicum x basilicum 'Dark Opal',72,6,2021,22
SBCC,6/30/2021,Gaby,4,1817,1827,22,1,,clear,HB,Apis mellifera,Salvia rosmarinus,1,,72,6,2021,22
La Cumbre,6/30/2021,Gaby,1,1243,1251,19,1,,bright overcast,Fly,,Centaurea cyanus,1,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,1,1243,1251,19,1,,bright overcast,HB,Apis mellifera,Centaurea cyanus,1,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,1,1243,1251,19,1,,bright overcast,Fly,,Calendula sp.,1,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,1,1243,1251,19,1,,bright overcast,HB,Apis mellifera,Salvia canariensis,1,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,2,1255,1302,19,1,,bright overcast,HB,Apis mellifera,Salvia microphylla,2,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,2,1255,1302,19,1,,bright overcast,HB,Apis mellifera,Passiflora sp.,1,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,2,1255,1302,19,1,,bright overcast,HB,Apis mellifera,Salvia leucantha,2,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,2,1255,1302,19,1,,bright overcast,HB,Apis mellifera,Tagetes sp.,1,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,2,1255,1302,19,1,,bright overcast,HB,Apis mellifera,Primula sp.,3,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,2,1255,1302,19,1,,bright overcast,HB,Apis mellifera,Diplotaxis tenuifolia,3,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,2,1255,1302,19,1,,bright overcast,HB,Apis mellifera,Artichoke,7,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,3,1303,1308,19,0,,bright overcast,HB,Apis mellifera,Diplotaxis tenuifolia,1,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,3,1303,1308,19,0,,bright overcast,Fly,,Lobularia maritima,1,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,3,1303,1308,19,0,,bright overcast,HB,Apis mellifera,Mentha sp.,2,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,3,1303,1308,19,0,,bright overcast,Fly,,Squash,2,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,3,1303,1308,19,0,,bright overcast,HB,Apis mellifera,Artichoke,4,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,3,1303,1308,19,0,,bright overcast,Fly,,Artichoke,1,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,1,1310,1318,19,0,,bright overcast,HB,Apis mellifera,Tagetes sp.,1,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,1,1310,1318,19,0,,bright overcast,Bumble,,Eschscholzia californica,1,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,1,1310,1318,19,0,,bright overcast,HB,Apis mellifera,Centaurea cyanus,2,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,1,1310,1318,19,0,,bright overcast,Fly,,Calendula sp.,1,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,1,1310,1318,19,0,,bright overcast,HB,Apis mellifera,Salvia canariensis,2,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,1,1310,1318,19,0,,bright overcast,Fly,,Celery,2,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,2,1319,1326,19,0,,bright overcast,HB,Apis mellifera,Salvia microphylla,3,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,2,1319,1326,19,0,,bright overcast,HB,Apis mellifera,Salvia leucantha,2,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,2,1319,1326,19,0,,bright overcast,HB,Apis mellifera,Primula sp.,2,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,2,1319,1326,19,0,,bright overcast,HB,Apis mellifera,Diplotaxis tenuifolia,3,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,2,1319,1326,19,0,,bright overcast,HB,Apis mellifera,Artichoke,8,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,3,1327,1332,19,0,,bright overcast,HB,Apis mellifera,Diplotaxis tenuifolia,1,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,3,1327,1332,19,0,,bright overcast,Fly,,Diplotaxis tenuifolia,1,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,3,1327,1332,19,0,,bright overcast,HB,Apis mellifera,Mentha sp.,1,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,3,1327,1332,19,0,,bright overcast,Fly,,Squash,1,,66,6,2021,19
La Cumbre,6/30/2021,Gaby,3,1327,1332,19,0,,bright overcast,HB,Apis mellifera,Artichoke,6,,66,6,2021,19
Mesa Harmony,6/30/2021,Gaby,1,1124,1134,18,0,,bright overcast,HB,Apis mellifera,Lavandula stoechas,2,,64,6,2021,18
Mesa Harmony,6/30/2021,Gaby,1,1124,1134,18,0,,bright overcast,Fly,,Calendula sp.,1,,64,6,2021,18
Mesa Harmony,6/30/2021,Gaby,2,1135,1145,18,0,,bright overcast,,,,0,no visitors,64,6,2021,18
Mesa Harmony,6/30/2021,Gaby,1,1146,1156,18,0,,bright overcast,,,,0,no visitors,64,6,2021,18
Mesa Harmony,6/30/2021,Gaby,2,1157,1207,18,0,,bright overcast,Fly,,Calendula sp.,1,,64,6,2021,18
Brad,6/30/2021,Gaby,1,1400,1410,21,1,,clear,Fly,,Lobularia maritima,3,,70,6,2021,21
Brad,6/30/2021,Gaby,1,1400,1410,21,1,,clear,SDB,,Lobularia maritima,2,,70,6,2021,21
Brad,6/30/2021,Gaby,1,1400,1410,21,1,,clear,SSB,,Lobularia maritima,1,,70,6,2021,21
Brad,6/30/2021,Gaby,1,1400,1410,21,1,,clear,Fly,,Calendula sp.,1,,70,6,2021,21
Brad,6/30/2021,Gaby,1,1400,1410,21,1,,clear,HB,Apis mellifera,Eschscholzia californica,1,,70,6,2021,21
Brad,6/30/2021,Gaby,2,1411,1421,21,1,,clear,Wasp,,Achillea sp.,1,,70,6,2021,21
Brad,6/30/2021,Gaby,2,1411,1421,21,1,,clear,HB,Apis mellifera,Zinnias,1,,70,6,2021,21
Brad,6/30/2021,Gaby,1,1422,1432,21,1,,clear,Fly,,Lobularia maritima,3,,70,6,2021,21
Brad,6/30/2021,Gaby,1,1422,1432,21,1,,clear,SDB,,Lobularia maritima,3,,70,6,2021,21
Brad,6/30/2021,Gaby,1,1422,1432,21,1,,clear,HB,Apis mellifera,Eschscholzia californica,1,,70,6,2021,21
Brad,6/30/2021,Gaby,1,1422,1432,21,1,,clear,SSB,,Calendula sp.,1,,70,6,2021,21
Brad,6/30/2021,Gaby,2,1433,1443,21,1,,clear,HB,Apis mellifera,Aloysia citrodora,1,,70,6,2021,21
Brad,6/30/2021,Gaby,2,1433,1443,21,1,,clear,Fly,,Achillea sp.,1,,70,6,2021,21
Brad,6/30/2021,Gaby,2,1433,1443,21,1,,clear,SSB,,Achillea sp.,1,,70,6,2021,21
